ID,EZI_ROAD_NAME,ROAD_NAME,ROAD_TYPE,AGE_LESS_THAN_15YRS_PCNT,AGE_15_24YRS_PCNT,AGE_25_44YRS_PCNT,AGE_45_64YRS_PCNT,AGE_18YRS_OVER_PCNT,AGE_65YRS_OVER_PCNT,SEO_PERSONS_PCNT,FC_COUPLE_NO_CHILDREN_PCNT,FC_COUPLE_WITH_CHILDREN_PCNT,FC_SINGLE_PARENT,CARS_ZERO_HH_PCNT,CARS_ONE_HH_PCNT,CARS_TWO_OR_MORE_HH_PCNT,DWELLING_SEP_HOUSE_PCNT,DWELLING_SEMID_RO_OR_TCE_H_TH_P,DWELLING_FLAT_UNIT_APART_PCNT,OCCUPATION_WHITE_COLLAR_PCNT,OCCUPATION_BLUE_COLLAR_PCNT,SEIFA,Commercial%,Industrial%,Residential%,Parkland%,Primary_Production%,Lq_Licenses,Intersection,Supermarket,primary_school,secondary_school,km_post,traffic_signal,Blackspot
91,NEW SULTAN ROAD,NEW SULTAN,ROAD,0.144846797,0.13091922,0.208913649,0.348189415,0.816155989,0.167130919,0.880813953,0.456521739,0.423913043,0.054347826,0,0.12173913,0.852173913,1,0,0,0.691542289,0.268656716,1042,0,0,0,0.000440576,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
1070,PITMANS ROAD,PITMANS,ROAD,0.163218391,0.101149425,0.170114943,0.354022989,0.788505747,0.211494253,0.913875598,0.472222222,0.388888889,0.148148148,0.047337278,0.189349112,0.715976331,0.925465839,0.055900621,0,0.572972973,0.389189189,944,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
6863,WATERLOO ROAD,WATERLOO,ROAD,0.097959184,0.102040816,0.171428571,0.444897959,0.873469388,0.183673469,0.870588235,0.518518519,0.320987654,0.172839506,0.03125,0.135416667,0.833333333,1,0,0,0.611570248,0.438016529,974,0,0,0,0,1,0,non-Intersection,0,0,0,1,0,non-Blackspot
4544,OLD MELBOURNE ROAD,OLD MELBOURNE,ROAD,0.175977654,0.125698324,0.187150838,0.337988827,0.790502793,0.173184358,0.884057971,0.34375,0.4375,0.15625,0,0.163934426,0.81147541,0.974137931,0,0.025862069,0.619565217,0.380434783,997,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
6945,SUNNYBURN ROAD,SUNNYBURN,ROAD,0.097959184,0.102040816,0.171428571,0.444897959,0.873469388,,0.870588235,0.518518519,0.320987654,0.172839506,0.03125,0.135416667,0.833333333,1,0,0,0.611570248,0.438016529,974,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
4814,SEBASTOPOL-SMYTHESDALE ROAD,SEBASTOPOL-SMYTHESDALE,ROAD,0.217726397,0.138728324,0.225433526,0.333333333,0.728323699,0.08477842,0.912959381,0.284722222,0.583333333,0.076388889,0,0.2,0.764705882,1,0,0,0.601503759,0.421052632,1009,0,0,0,0,0.516724197,0,non-Intersection,0,0,0,0,0,non-Blackspot
6523,BARKLY STREET,BARKLY,STREET,0.144638404,0.092269327,0.19201995,0.289276808,0.835411471,0.281795511,0.874680307,0.432692308,0.346153846,0.163461538,0.114457831,0.415662651,0.427710843,0.759036145,0.090361446,0.114457831,0.644444444,0.355555556,984,0.794904504,0,0.205095496,0,0,4,Intersection,0,0,0,0,1,Blackspot
1717,MT DUNEED ROAD,MT DUNEED,ROAD,0.175059952,0.105515588,0.175059952,0.340527578,0.779376499,0.20383693,0.953316953,0.464,0.472,0.088,0.04,0.133333333,0.786666667,1,0,0,0.771300448,0.197309417,1088,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
2745,CUTTY SARK ROAD,CUTTY SARK,ROAD,0.140311804,0.06013363,0.182628062,0.258351893,0.846325167,0.35857461,0.871264368,0.548672566,0.203539823,0.203539823,0.066666667,0.420512821,0.461538462,0.979487179,0,0.020512821,0.552380952,0.466666667,846,0,0,0.925727832,0,0.074272168,1,non-Intersection,0,0,0,0,0,non-Blackspot
6300,ABERDEEN STREET,ABERDEEN,STREET,0.218518519,0.133333333,0.224074074,0.259259259,0.725925926,0.164814815,0.951672862,0.321428571,0.464285714,0.192857143,0.015384615,0.405128205,0.564102564,0.945812808,0.039408867,0.014778325,0.628691983,0.35021097,962,0,0,0.939516257,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7792,DARNUM-SHADY CREEK ROAD,DARNUM-SHADY CREEK,ROAD,0.248780488,0.126829268,0.23902439,0.273170732,0.685365854,0.112195122,0.879901961,0.289719626,0.570093458,0.140186916,0.02238806,0.201492537,0.708955224,1,0,0,0.576271186,0.457627119,979,0,0,0.723992567,0,0.276007433,0,non-Intersection,0,0,0,0,0,non-Blackspot
4006,MCKENZIE STREET,MCKENZIE,STREET,0.176377953,0.14015748,0.171653543,0.277165354,0.771653543,0.234645669,0.84591195,0.352941176,0.405228758,0.209150327,0.109311741,0.412955466,0.425101215,0.976,0.012,0,0.677419355,0.330645161,920,0,0,0.494887385,0.221223166,0,0,non-Intersection,0,0,1,0,0,Blackspot
3569,SURFERS DRIVE,SURFERS,DRIVE,0.240371846,0.088977424,0.285524568,0.270916335,0.726427623,0.114209827,0.946949602,0.375,0.456730769,0.163461538,0.01459854,0.364963504,0.609489051,0.971631206,0.028368794,0,0.611428571,0.345714286,988,0,0,0.993202483,0.006797517,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
2372,POINT ADDIS ROAD,POINT ADDIS,ROAD,0.182539683,0.142857143,0.134920635,0.325396825,0.738095238,0.214285714,0.94488189,0.484848485,0.606060606,0.090909091,0,0.138888889,0.861111111,1,0,0,0.698412698,0.26984127,1094,0,0,0,0.256351186,0.512631362,0,non-Intersection,0,0,0,0,0,non-Blackspot
3147,WATERLOO STREET,WATERLOO,STREET,0.102669405,0.049281314,0.127310062,0.36550308,0.885010267,0.35523614,0.943396226,0.612676056,0.26056338,0.147887324,0.018018018,0.364864865,0.585585586,1,0,0,0.659898477,0.370558376,969,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
5860,SCHOOL ROAD,SCHOOL,ROAD,0.259689922,0.108527132,0.189922481,0.310077519,0.701550388,0.131782946,0.88973384,0.459016393,0.459016393,0.098360656,0,0.261363636,0.704545455,0.965116279,0,0,0.697916667,0.375,974,0,0,0.692868163,0,0.307131837,0,non-Intersection,0,0,0,1,0,non-Blackspot
2045,FORESHORE ROAD,FORESHORE,ROAD,0.162995595,0.077092511,0.162995595,0.332599119,0.806167401,0.264317181,0.892134831,0.513043478,0.330434783,0.104347826,0.016949153,0.288135593,0.655367232,0.937142857,0.045714286,0,0.648044693,0.407821229,946,0,0,0.868921585,0,0.131078415,0,non-Intersection,0,0,0,0,0,non-Blackspot
9852,KORUMBURRA ROAD,KORUMBURRA,ROAD,0.14604811,0.094501718,0.176975945,0.228522337,0.835051546,0.35395189,0.874363328,0.523489933,0.234899329,0.268456376,0.099236641,0.515267176,0.34351145,0.958490566,0.041509434,0,0.5,0.512987013,824,0,0,0.528402713,0.471597287,0,2,non-Intersection,0,0,0,0,0,non-Blackspot
9553,GLENELG HIGHWAY,GLENELG,HIGHWAY,0.152610442,0.080321285,0.184738956,0.333333333,0.819277108,0.248995984,0.944,0.492753623,0.289855072,0.173913043,0.036363636,0.181818182,0.7,1,0,0,0.525773196,0.350515464,927,0,0,0,0,1,0,non-Intersection,0,0,0,1,0,non-Blackspot
6961,YARRAGON SOUTH ROAD,YARRAGON SOUTH,ROAD,0.203448276,0.072413793,0.175862069,0.34137931,0.772413793,0.206896552,0.923333333,0.523809524,0.404761905,0.047619048,0,0.155963303,0.816513761,1,0,0,0.729166667,0.305555556,1035,0,0,0,0,1,2,non-Intersection,0,0,0,0,0,non-Blackspot
1922,HORSESHOE BEND ROAD,HORSESHOE BEND,ROAD,0.291666667,0.08452381,0.351190476,0.205952381,0.678571429,0.066666667,0.922985782,0.319148936,0.6,0.072340426,0.011278195,0.161654135,0.80075188,0.97752809,0.011235955,0,0.728971963,0.259345794,1102,0,0,0.104109526,0,0.895890474,0,non-Intersection,0,0,0,0,0,non-Blackspot
9589,NELSON STREET,NELSON,STREET,0.282608696,0.105978261,0.342391304,0.217391304,0.676630435,0.051630435,0.963888889,0.336633663,0.475247525,0.198019802,0.032520325,0.211382114,0.691056911,1,0,0,0.701086957,0.260869565,999,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
1240,MERCER STREET,MERCER,STREET,0.163218391,0.101149425,0.170114943,0.354022989,0.788505747,0.211494253,0.913875598,0.472222222,0.388888889,0.148148148,0.047337278,0.189349112,0.715976331,0.925465839,0.055900621,0,0.572972973,0.389189189,944,0,0,0.960281147,0,0.039718853,0,non-Intersection,0,1,0,0,0,non-Blackspot
4574,SAGO HILL ROAD,SAGO HILL,ROAD,0.213740458,0.122137405,0.25,0.314885496,0.751908397,0.099236641,0.920152091,0.363013699,0.47260274,0.130136986,0.017751479,0.082840237,0.840236686,1,0,0,0.643636364,0.345454545,1007,0,0,0.075813325,0,0.031102184,1,non-Intersection,0,0,0,0,0,non-Blackspot
2752,MUNRO ROAD,MUNRO,ROAD,0.172131148,0.098360656,0.221311475,0.352459016,0.778688525,0.155737705,0.897338403,0.526315789,0.407894737,0.078947368,0,0.179775281,0.820224719,0.967391304,0,0,0.705035971,0.338129496,1016,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
7194,EDOLS STREET,EDOLS,STREET,0.216783217,0.111888112,0.234265734,0.269230769,0.737762238,0.167832168,0.892173913,0.393548387,0.464516129,0.141935484,0.036199095,0.380090498,0.547511312,1,0,0,0.644067797,0.381355932,947,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
2241,COALMINE ROAD,COALMINE,ROAD,0.204697987,0.11409396,0.197986577,0.295302013,0.758389262,0.187919463,0.959731544,0.482352941,0.447058824,0.094117647,0,0.102803738,0.869158879,1,0,0,0.769230769,0.237179487,1052,0,0,0,0.505696377,0.494303623,0,non-Intersection,0,0,0,0,0,non-Blackspot
8755,COOK ROAD,COOK,ROAD,0.248366013,0.119281046,0.295751634,0.230392157,0.717320261,0.10620915,0.912541254,0.36875,0.40625,0.20625,0.029850746,0.23880597,0.696517413,0.98019802,0,0.01980198,0.494071146,0.509881423,926,0,0.056696033,0.761803517,0,0.181500451,1,Intersection,0,0,0,0,0,non-Blackspot
6520,ALBERT STREET,ALBERT,STREET,0.144638404,0.092269327,0.19201995,0.289276808,0.835411471,0.281795511,0.874680307,0.432692308,0.346153846,0.163461538,0.114457831,0.415662651,0.427710843,0.759036145,0.090361446,0.114457831,0.644444444,0.355555556,984,0.02005682,0.01717014,0.96277304,0,0,1,Intersection,0,0,0,0,0,Blackspot
5059,COLAC-BALLARAT ROAD,COLAC-BALLARAT,ROAD,0.177419355,0.168458781,0.197132616,0.295698925,0.765232975,0.161290323,0.956442831,0.411764706,0.477124183,0.104575163,0,0.14893617,0.79787234,1,0,0,0.669064748,0.345323741,1036,0,0,0.996375895,0,0.003624105,0,non-Intersection,0,0,0,0,0,non-Blackspot
1900,BLACKGATE ROAD,BLACKGATE,ROAD,0.169411765,0.138823529,0.195294118,0.336470588,0.785882353,0.16,0.928229665,0.35042735,0.521367521,0.051282051,0,0.048780488,0.926829268,1,0,0,0.740088106,0.242290749,1099,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
9620,MCCALLUM ROAD,MCCALLUM,ROAD,0.268758527,0.070941337,0.312414734,0.263301501,0.708049113,0.084583902,0.941340782,0.380487805,0.590243902,0.048780488,0,0.133603239,0.834008097,1,0,0,0.605128205,0.38974359,1085,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
7962,BOUNDARY ROAD,BOUNDARY,ROAD,0.175977654,0.125698324,0.187150838,0.337988827,0.790502793,0.173184358,0.884057971,0.34375,0.4375,0.15625,0,0.163934426,0.81147541,0.974137931,0,0.025862069,0.619565217,0.380434783,997,0,0,0,0,0.515081617,0,non-Intersection,0,0,0,0,0,non-Blackspot
1802,DWYER STREET,DWYER,STREET,0.163568773,0.133828996,0.189591078,0.282527881,0.788104089,0.230483271,0.930656934,0.328767123,0.369863014,0.287671233,0.13592233,0.262135922,0.563106796,0.941747573,0,0.058252427,0.396226415,0.575471698,882,0,0,0.557237296,0.442762704,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
1680,BALLANCLEA ROAD,BALLANCLEA,ROAD,0.235294118,0.109243697,0.197478992,0.331932773,0.735294118,0.12605042,0.894273128,0.453125,0.484375,0.09375,0.041666667,0.055555556,0.902777778,1,0,0,0.752066116,0.247933884,1098,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
559,GRANT STREET,GRANT,STREET,0.213286713,0.062937063,0.255244755,0.314685315,0.783216783,0.153846154,0.944649446,0.416666667,0.388888889,0.263888889,0.045045045,0.405405405,0.522522523,0.871559633,0.128440367,0,0.616541353,0.315789474,958,0.041438226,0,0.609968552,0.299602385,0,4,Intersection,0,0,0,0,0,Blackspot
5402,LISMORE-SCARSDALE ROAD,LISMORE-SCARSDALE,ROAD,0.187234043,0.080851064,0.187234043,0.34893617,0.778723404,0.195744681,0.904109589,0.482758621,0.465517241,0.155172414,0.047058824,0.141176471,0.811764706,1,0,0,0.763157895,0.201754386,1004,0,0,0,0,1,0,non-Intersection,0,0,0,1,0,non-Blackspot
7278,HOPWOOD STREET,HOPWOOD,STREET,0.199556541,0.12195122,0.22616408,0.317073171,0.753880266,0.135254989,0.871396896,0.411290323,0.411290323,0.169354839,0.01910828,0.203821656,0.738853503,0.974842767,0,0,0.602040816,0.423469388,986,0,0,0.796396443,0,0,0,non-Intersection,0,1,0,0,0,non-Blackspot
4727,NAVIGATORS ROAD,NAVIGATORS,ROAD,0.19123506,0.111553785,0.143426295,0.386454183,0.772908367,0.167330677,0.920318725,0.521126761,0.492957746,0.056338028,0,0.075,0.8875,1,0,0,0.609756098,0.349593496,1036,0,0,0,0,0.999945686,0,non-Intersection,0,0,0,0,0,non-Blackspot
2512,WEIR STREET,WEIR,STREET,0.164933135,0.093610698,0.170876672,0.285289747,0.808320951,0.285289747,0.918008785,0.387878788,0.418181818,0.157575758,0.040816327,0.4,0.526530612,0.956,0.012,0.032,0.671232877,0.304794521,1008,0,0,0.940748212,0.059251788,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
4549,MAIN STREET,MAIN,STREET,0.199556541,0.12195122,0.22616408,0.317073171,0.753880266,0.135254989,0.871396896,0.411290323,0.411290323,0.169354839,0.01910828,0.203821656,0.738853503,0.974842767,0,0,0.602040816,0.423469388,986,0,0,0.701374324,0,0.298625676,0,non-Intersection,0,0,0,0,0,non-Blackspot
7232,JOPLING STREET,JOPLING,STREET,0.216783217,0.111888112,0.234265734,0.269230769,0.737762238,0.167832168,0.892173913,0.393548387,0.464516129,0.141935484,0.036199095,0.380090498,0.547511312,1,0,0,0.644067797,0.381355932,947,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
9596,POWERLINE ROAD,POWERLINE,ROAD,0.2,0.136111111,0.197222222,0.341666667,0.761111111,0.125,0.853658537,0.37755102,0.520408163,0.12244898,0.025862069,0.172413793,0.75,1,0,0,0.695121951,0.37195122,1014,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
8868,TULLA DRIVE,TULLA,DRIVE,0.254237288,0.086440678,0.291525424,0.262711864,0.706779661,0.105084746,0.927852349,0.351515152,0.575757576,0.096969697,0,0.125,0.854166667,1,0,0,0.552188552,0.427609428,1014,0,0,0.874995726,0,0.125004274,0,non-Intersection,0,0,0,0,0,non-Blackspot
4873,VERDON STREET,VERDON,STREET,0.210619469,0.09380531,0.277876106,0.276106195,0.755752212,0.14159292,0.953571429,0.418300654,0.464052288,0.137254902,0,0.237864078,0.708737864,1,0,0,0.55078125,0.390625,950,0,0,1,0,0,1,non-Intersection,0,0,0,0,0,Blackspot
9604,LYNDHURST STREET,LYNDHURST,STREET,0.18380744,0.076586433,0.216630197,0.354485777,0.800875274,0.168490153,0.901531729,0.492647059,0.367647059,0.132352941,0,0.218543046,0.754966887,1,0,0,0.689814815,0.296296296,1024,0,0,0.198558527,0.043325988,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
104,GREENDALE-TRENTHAM ROAD,GREENDALE-TRENTHAM,ROAD,0.167763158,0.0625,0.286184211,0.322368421,0.815789474,0.161184211,0.818791946,0.454545455,0.363636364,0.227272727,0.054545455,0.372727273,0.545454545,1,0,0,0.72,0.312,998,0,0,0.610531439,0.041046538,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
2221,GREAT OCEAN ROAD,GREAT OCEAN,ROAD,0.203767123,0.109589041,0.282534247,0.273972603,0.751712329,0.130136986,0.919931857,0.36969697,0.539393939,0.090909091,0,0.181818182,0.802139037,1,0,0,0.770547945,0.246575342,1098,0,0,0.953987721,0.046012279,0,0,non-Intersection,0,0,0,1,1,non-Blackspot
3600,DALYSTON-GLEN FORBES ROAD,DALYSTON-GLEN FORBES,ROAD,0.195505618,0.083146067,0.141573034,0.341573034,0.766292135,0.238202247,0.976744186,0.555555556,0.365079365,0.055555556,0,0.12804878,0.829268293,0.976331361,0,0,0.783410138,0.239631336,1039,0,0,0,0,1,0,Intersection,0,0,1,0,0,non-Blackspot
4607,YANKEE FLAT ROAD,YANKEE FLAT,ROAD,0.19123506,0.111553785,0.143426295,0.386454183,0.772908367,0.167330677,0.920318725,0.521126761,0.492957746,0.056338028,0,0.075,0.8875,1,0,0,0.609756098,0.349593496,1036,0,0,0,0,0.658596102,0,non-Intersection,0,0,0,0,0,non-Blackspot
8544,HAMILTON DRIVE,HAMILTON,DRIVE,0.221628838,0.126835781,0.226969292,0.280373832,0.719626168,0.144192256,0.949035813,0.374384236,0.487684729,0.128078818,0.022727273,0.261363636,0.681818182,0.976833977,0,0.023166023,0.725714286,0.288571429,1024,0,0,0.945817906,0.054182094,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7247,STEAD STREET,STEAD,STREET,0.236966825,0.08056872,0.293838863,0.265402844,0.744075829,0.123222749,0.929906542,0.4,0.436363636,0.109090909,0,0.447058824,0.494117647,0.951219512,0,0.048780488,0.581395349,0.360465116,931,0.009061337,0,0.949609236,0,0.041329427,0,non-Intersection,0,0,0,0,0,non-Blackspot
6575,NORMANBY STREET,NORMANBY,STREET,0.18729097,0.123745819,0.217391304,0.20735786,0.782608696,0.264214047,0.888111888,0.397260274,0.356164384,0.260273973,0.119266055,0.266055046,0.577981651,0.839622642,0.075471698,0.08490566,0.477876106,0.433628319,890,0,0.501825612,0.498174388,0,0,0,Intersection,0,0,0,0,0,Blackspot
2457,BAMBRA-BOONAH ROAD,BAMBRA-BOONAH,ROAD,0.204697987,0.11409396,0.197986577,0.295302013,0.758389262,0.187919463,0.959731544,0.482352941,0.447058824,0.094117647,0,0.102803738,0.869158879,1,0,0,0.769230769,0.237179487,1052,0,0,0,0.095919136,0.904080864,0,non-Intersection,0,0,0,0,0,non-Blackspot
707,GEELONG-BACCHUS MARSH ROAD,GEELONG-BACCHUS MARSH,ROAD,0.195286195,0.067340067,0.245791246,0.353535354,0.754208754,0.138047138,0.859589041,0.483516484,0.395604396,0.131868132,0,0.161904762,0.761904762,0.96969697,0,0,0.527027027,0.412162162,1018,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
445,DUGDALE STREET,DUGDALE,STREET,0.234096692,0.086513995,0.239185751,0.272264631,0.730279898,0.167938931,0.896103896,0.31,0.43,0.24,0.058823529,0.379084967,0.477124183,0.859060403,0.140939597,0,0.616352201,0.270440252,978,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
7889,GIBLIN ROAD,GIBLIN,ROAD,0.163218391,0.101149425,0.170114943,0.354022989,0.788505747,0.211494253,0.913875598,0.472222222,0.388888889,0.148148148,0.047337278,0.189349112,0.715976331,0.925465839,0.055900621,0,0.572972973,0.389189189,944,0,0,0.328678911,0,0.671321089,0,non-Intersection,0,0,0,0,0,non-Blackspot
6200,YOUNG STREET,YOUNG,STREET,0.038348083,0.109144543,0.100294985,0.233038348,0.92920354,0.519174041,0.890804598,0.576923077,0.217948718,0.128205128,0.147058824,0.553921569,0.245098039,0.497536946,0.192118227,0.310344828,0.604395604,0.32967033,877,0.181733342,0,0.531271683,0.286994975,0,3,non-Intersection,1,0,0,0,1,non-Blackspot
8344,GRAHAM STREET,GRAHAM,STREET,0.176377953,0.14015748,0.171653543,0.277165354,0.771653543,0.234645669,0.84591195,0.352941176,0.405228758,0.209150327,0.109311741,0.412955466,0.425101215,0.976,0.012,0,0.677419355,0.330645161,920,0.974383333,0,0.0036815,0.008177595,0,9,Intersection,0,0,0,0,0,Blackspot
7929,BALLAN-DAYLESFORD ROAD,BALLAN-DAYLESFORD,ROAD,0.178217822,0.04950495,0.168316832,0.415841584,0.806930693,0.188118812,0.866995074,0.45,0.4,0.15,0.034883721,0.186046512,0.662790698,1,0,0,0.479166667,0.447916667,971,0,0,0,0,0.231916821,0,non-Intersection,0,0,0,0,0,non-Blackspot
9473,RAMAGE ROAD,RAMAGE,ROAD,0.192878338,0.091988131,0.210682493,0.299703264,0.762611276,0.204747774,0.892966361,0.426966292,0.460674157,0.08988764,0,0.179245283,0.783018868,1,0,0,0.755244755,0.188811189,1108,0,0,0,0,0.620153171,0,non-Intersection,0,0,0,0,0,non-Blackspot
8809,GRANTLEIGH DRIVE,GRANTLEIGH,DRIVE,0.282608696,0.105978261,0.342391304,0.217391304,0.676630435,0.051630435,0.963888889,0.336633663,0.475247525,0.198019802,0.032520325,0.211382114,0.691056911,1,0,0,0.701086957,0.260869565,999,0,0,1,0,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
4325,LEONARDS HILL-SOUTH BULLARTO ROAD,LEONARDS HILL-SOUTH BULLARTO,ROAD,0.121212121,0.043771044,0.195286195,0.400673401,0.851851852,0.239057239,0.83032491,0.602409639,0.204819277,0.120481928,0.040983607,0.286885246,0.606557377,0.956521739,0,0,0.837209302,0.224806202,1014,0,0,0,0.656749919,0.343250081,0,non-Intersection,0,0,0,0,0,non-Blackspot
7227,STEAD STREET,STEAD,STREET,0.14986376,0.122615804,0.174386921,0.288828338,0.798365123,0.264305177,0.843137255,0.456521739,0.304347826,0.217391304,0.070967742,0.477419355,0.393548387,0.722580645,0,0.258064516,0.635658915,0.271317829,942,0.17891314,0,0.707319987,0.000837455,0,4,Intersection,0,1,0,0,0,Blackspot
5579,TYERS-WALHALLA ROAD,TYERS-WALHALLA,ROAD,0.235507246,0.065217391,0.231884058,0.27173913,0.731884058,0.195652174,0.933579336,0.492063492,0.365079365,0.238095238,0.059322034,0.398305085,0.423728814,0.805309735,0,0.044247788,0.55,0.4375,840,0,0,0.436139856,0,0,0,non-Intersection,0,1,0,1,0,non-Blackspot
3149,BERRYS BEACH ROAD,BERRYS BEACH,ROAD,0.210344828,0.103448276,0.155172414,0.351724138,0.720689655,0.179310345,0.885304659,0.481012658,0.443037975,0.139240506,0.041666667,0.15625,0.71875,0.96969697,0,0,0.658730159,0.26984127,1010,0,0,0.125180112,0,0.874819888,0,Intersection,0,0,0,0,0,non-Blackspot
3298,MACKAY ROAD,MACKAY,ROAD,0.133333333,0.076923077,0.184615385,0.41025641,0.841025641,0.194871795,0.953846154,0.482758621,0.482758621,0.051724138,0,0.2,0.7625,1,0,0,0.657894737,0.271929825,1000,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
8177,BOX ROAD,BOX,ROAD,0.192771084,0.090361446,0.219879518,0.307228916,0.765060241,0.189759036,0.888217523,0.436781609,0.528735632,0.034482759,0,0.132075472,0.867924528,1,0,0,0.609271523,0.390728477,1003,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
3898,KIRRAK STREET,KIRRAK,STREET,0.228456914,0.096192385,0.200400802,0.266533066,0.71743487,0.208416834,0.922131148,0.355072464,0.398550725,0.202898551,0.045454545,0.404040404,0.484848485,1,0,0,0.56969697,0.442424242,891,0.006015852,0,0.989680463,0.004303685,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
2405,BERGMEIER ROAD,BERGMEIER,ROAD,0.162995595,0.077092511,0.162995595,0.332599119,0.806167401,0.264317181,0.892134831,0.513043478,0.330434783,0.104347826,0.016949153,0.288135593,0.655367232,0.937142857,0.045714286,0,0.648044693,0.407821229,946,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
7198,DENHOLMS ROAD,DENHOLMS,ROAD,0.14,0.108,0.188,0.384,0.808,0.18,0.930131004,0.442857143,0.485714286,0.057142857,0,0.173913043,0.793478261,1,0,0,0.616,0.352,1028,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
1297,PERDRISAT ROAD,PERDRISAT,ROAD,0.236923077,0.16,0.224615385,0.28,0.664615385,,0.933130699,0.373493976,0.530120482,0.048192771,0,0.157407407,0.814814815,1,0,0,0.624203822,0.375796178,1071,0,0,0,0,1,0,non-Intersection,0,0,0,1,0,non-Blackspot
5627,DELPRETES ROAD,DELPRETES,ROAD,0.144578313,0.072289157,0.162650602,0.403614458,0.828313253,0.21686747,0.855384615,0.5,0.371794872,0.076923077,0.066666667,0.214814815,0.696296296,0.968992248,0,0,0.613138686,0.437956204,938,0,0,0,0.47640613,0,0,non-Intersection,0,0,0,0,0,non-Blackspot
535,MARGARET DRIVE,MARGARET,DRIVE,0.100244499,0.070904645,0.161369193,0.30806846,0.897310513,0.359413203,0.901015228,0.572727273,0.236363636,0.145454545,0.080745342,0.385093168,0.51552795,0.911949686,0.088050314,0,0.638554217,0.313253012,981,0.067882947,0,0.771033364,0.046111977,0,1,non-Intersection,0,0,0,0,0,non-Blackspot
993,SCOTCHMANS ROAD,SCOTCHMANS,ROAD,0.204508857,0.098228663,0.198067633,0.336553945,0.7568438,0.162640902,0.957841484,0.441860465,0.406976744,0.13372093,0.021459227,0.188841202,0.74248927,1,0,0,0.570281124,0.37751004,944,0,0,0,0,1,0,non-Intersection,0,0,0,0,0,non-Blackspot
